case_id,target
739671.0,0
1466887.0,0
42451.0,0
825295.0,0
1471560.0,0
912938.0,0
1741304.0,0
639995.0,0
147678.0,0
27527.0,0
212684.0,1
239900.0,0
133712.0,0
723551.0,0
1865466.0,0
2612982.0,0
1808835.0,0
1739365.0,0
1868546.0,0
15095.0,0
1817640.0,0
1853526.0,0
1856400.0,0
746678.0,0
1340359.0,0
2625418.0,0
624500.0,0
141589.0,0
251873.0,0
226499.0,0
750083.0,0
744063.0,0
924334.0,0
644350.0,0
1747532.0,0
609745.0,0
958553.0,0
1348833.0,0
731986.0,1
791193.0,0
248746.0,0
701103.0,0
1736154.0,0
899675.0,1
1729781.0,0
1373228.0,0
769130.0,0
2620896.0,0
2603115.0,0
1370988.0,0
1880727.0,0
210584.0,0
1547190.0,0
2564633.0,0
1247627.0,0
1626318.0,0
1871954.0,0
149207.0,0
1787516.0,0
1619586.0,0
1845858.0,0
1353995.0,0
1468622.0,0
907627.0,0
630923.0,1
703309.0,0
169025.0,0
2603136.0,0
1940844.0,0
1558652.0,0
1549448.0,0
1732541.0,0
2688162.0,0
845713.0,0
1387076.0,0
1901235.0,0
1337171.0,0
1439605.0,0
752317.0,0
862719.0,0
2648533.0,0
1907103.0,0
1867096.0,0
1819547.0,0
1472921.0,0
1937573.0,0
802833.0,0
1818809.0,0
1287252.0,1
15095.0,0
1389314.0,0
992136.0,0
1017509.0,0
1659608.0,0
1578271.0,0
1467056.0,0
2655570.0,0
1831818.0,0
729612.0,0
781189.0,0
259252.0,0
1852746.0,0
988874.0,0
1731655.0,0
1734789.0,0
1878318.0,0
599881.0,0
1848034.0,0
1015566.0,0
1390637.0,0
170341.0,0
1553653.0,0
708761.0,0
1502103.0,0
1778233.0,0
2603768.0,0
139907.0,0
1813691.0,0
680820.0,0
1281395.0,0
1624133.0,0
1720464.0,0
1814459.0,0
226647.0,0
1521679.0,0
866870.0,0
1448241.0,0
2646030.0,0
1297865.0,0
1905106.0,0
1447388.0,0
1688210.0,0
631912.0,0
1818572.0,1
245073.0,0
2658886.0,0
2677773.0,1
887366.0,0
662319.0,1
1807598.0,0
792830.0,0
651323.0,0
157546.0,0
2637631.0,0
39306.0,0
967530.0,0
1394427.0,0
1518967.0,0
2591254.0,0
1010537.0,1
159458.0,0
1243247.0,0
251540.0,0
811940.0,0
790706.0,0
1766112.0,0
1807054.0,0
148645.0,0
663916.0,0
1006730.0,0
1447550.0,0
822759.0,0
179702.0,0
764307.0,0
698526.0,0
1850630.0,0
833680.0,0
1525873.0,0
773848.0,0
1864095.0,0
2599265.0,0
2625234.0,0
1734205.0,0
1909848.0,0
1375089.0,0
2561293.0,0
1799586.0,0
2683925.0,0
15095.0,0
1560728.0,0
1533378.0,0
724143.0,0
2587145.0,0
1012537.0,0
1604958.0,0
1511719.0,0
895499.0,0
1379333.0,0
1351471.0,0
120201.0,0
1354530.0,0
1762924.0,1
1525169.0,0
883410.0,0
734458.0,0
2638896.0,0
1606584.0,1
15095.0,0
1718884.0,0
1370213.0,0
1560534.0,0
1432817.0,1
1756916.0,0
1464049.0,0
842053.0,0
1869501.0,0
2581806.0,0
2648988.0,0
219262.0,0
902810.0,0
144842.0,0
782660.0,0
1429939.0,0
1442067.0,0
1303005.0,0
1339668.0,0
1684859.0,0
1445405.0,0
783432.0,0
817085.0,0
1797422.0,0
242931.0,0
687091.0,0
1336237.0,0
637580.0,0
2684380.0,0
1836151.0,0
1669807.0,0
1390807.0,0
1425518.0,0
705947.0,0
1336672.0,0
698775.0,1
1818093.0,0
1821507.0,0
617978.0,0
151389.0,0
143360.0,0
1936424.0,0
658776.0,0
133256.0,0
1889366.0,0
911803.0,1
1528894.0,0
1249650.0,0
615189.0,0
775939.0,0
1824755.0,0
2631976.0,0
1449165.0,0
1691955.0,0
1547736.0,0
2579212.0,1
15095.0,0
984242.0,0
1467879.0,0
854013.0,0
1692321.0,0
674464.0,0
252776.0,0
942756.0,0
1425515.0,0
2688162.0,0
843972.0,1
1906976.0,0
2688162.0,0
847079.0,0
1909097.0,0
1280484.0,0
981288.0,0
1875993.0,0
826492.0,0
1256705.0,0
2616810.0,0
1578328.0,0
2651443.0,1
1436062.0,0
951550.0,0
1901572.0,1
1255797.0,0
1499516.0,0
2630604.0,0
1242420.0,0
1772607.0,0
143940.0,0
2561294.0,0
126348.0,0
1655103.0,0
2644113.0,0
968011.0,0
2688162.0,0
1361504.0,0
2622450.0,0
1745771.0,0
2688162.0,0
1538514.0,0
631371.0,0
1341144.0,0
1809942.0,1
1687917.0,0
872775.0,0
2649490.0,0
2539939.0,0
143767.0,0
1536965.0,0
1919370.0,0
903957.0,0
2656504.0,0
235043.0,0
1681976.0,0
873684.0,0
2582735.0,0
905218.0,0
1507475.0,0
2666753.0,0
1699728.0,0
921492.0,0
925069.0,0
1449759.0,0
1515246.0,1
934115.0,0
1547191.0,1
141195.0,0
1696162.0,0
1738926.0,1
2587334.0,0
1603764.0,0
1018771.0,0
52482.0,0
1762334.0,0
1851951.0,0
163177.0,1
1771082.0,0
1615801.0,0
1489028.0,0
2586641.0,0
1825580.0,0
1837278.0,0
1703219.0,0
652939.0,0
36441.0,0
633879.0,0
114486.0,1
835518.0,0
994129.0,0
1573627.0,0
890078.0,1
625413.0,0
718256.0,0
733614.0,0
57335.0,0
1632617.0,0
137715.0,0
1908131.0,0
810840.0,0
1487430.0,0
1887949.0,0
194658.0,0
1893573.0,0
1817306.0,0
1345622.0,0
193499.0,0
1941456.0,0
1439692.0,0
1558814.0,0
723316.0,0
1272052.0,0
1580371.0,0
1857134.0,0
1475789.0,0
1782053.0,0
108518.0,0
1476072.0,0
1593661.0,0
215084.0,0
1689401.0,0
1478618.0,0
2688162.0,0
893778.0,0
2623921.0,0
1677414.0,1
1505095.0,0
180556.0,0
1428249.0,0
134321.0,0
855416.0,0
1461047.0,0
979198.0,0
15095.0,0
1662846.0,0
114883.0,0
1530584.0,0
1649766.0,0
1764624.0,1
1399513.0,0
1322278.0,0
230067.0,0
877613.0,0
1487519.0,0
43791.0,0
665430.0,0
692170.0,0
1478297.0,0
633785.0,0
48780.0,0
974750.0,0
2589439.0,0
1484431.0,0
669789.0,0
1849061.0,0
666992.0,0
1320325.0,0
2539401.0,0
1784892.0,0
2686888.0,0
1845460.0,0
134406.0,0
45909.0,1
768128.0,0
1531536.0,0
1944606.0,0
891225.0,0
1777349.0,0
667482.0,0
110809.0,0
1672087.0,0
1691857.0,0
1880264.0,0
786664.0,0
1874855.0,0
1358068.0,0
45654.0,0
50996.0,0
1560640.0,0
2594108.0,0
792555.0,0
2646927.0,0
1772240.0,0
224647.0,0
125756.0,0
2543370.0,0
1002104.0,0
1633391.0,0
1845500.0,0
1908704.0,1
2682978.0,0
1726011.0,0
1344150.0,0
1490152.0,1
1865550.0,0
108452.0,0
816373.0,0
2606851.0,0
2632819.0,0
1936909.0,0
658680.0,0
946166.0,0
2688162.0,0
247573.0,0
724199.0,0
1720534.0,0
1549532.0,0
1405847.0,0
2634443.0,1
960781.0,0
815708.0,0
15095.0,0
1412123.0,0
1633144.0,0
904644.0,0
907995.0,0
1358121.0,0
1567851.0,0
1718490.0,1
1841206.0,0
1559180.0,0
1728784.0,0
135809.0,0
2638475.0,0
1684831.0,1
1768416.0,0
156728.0,0
1255653.0,0
207610.0,1
2688162.0,0
208889.0,0
728042.0,0
2625763.0,0
901284.0,0
873969.0,0
203158.0,0
619704.0,0
1759211.0,0
1256593.0,0
1333206.0,0
242202.0,0
194842.0,1
168497.0,0
1282772.0,0
2530363.0,0
1399336.0,0
2606956.0,0
870914.0,0
1319269.0,0
883964.0,0
797850.0,0
726429.0,0
743785.0,0
1934843.0,0
1447093.0,0
756354.0,0
1582129.0,0
1576608.0,0
203458.0,0
2688162.0,0
193291.0,0
2592587.0,0
751296.0,1
772515.0,0
1780245.0,0
1568379.0,0
1899514.0,0
15095.0,0
1013000.0,0
1941742.0,0
2574577.0,0
2559143.0,0
1441106.0,0
627030.0,0
1635495.0,0
1815728.0,0
650466.0,0
1564755.0,0
219037.0,0
1013191.0,0
1587178.0,1
1267258.0,0
813293.0,0
2649615.0,0
921910.0,0
1020616.0,0
2618943.0,0
775714.0,0
1776179.0,0
1799221.0,0
815541.0,0
1816287.0,0
2535783.0,0
634048.0,0
809274.0,0
1392787.0,0
159806.0,0
912936.0,0
1706488.0,0
1427728.0,1
1650955.0,0
1874129.0,0
1539458.0,0
1639130.0,0
869988.0,0
1849422.0,0
2570969.0,0
1665066.0,0
652306.0,0
1357356.0,0
680887.0,0
2630652.0,1
1500117.0,0
631283.0,0
2541058.0,0
1417581.0,0
159250.0,0
605787.0,0
1545422.0,0
2549054.0,0
1935982.0,0
601587.0,0
165764.0,0
684474.0,0
1495701.0,0
1741650.0,0
1270599.0,0
1741337.0,0
1322317.0,0
28166.0,0
2570260.0,0
1918927.0,0
1734682.0,0
736464.0,1
2660915.0,1
23339.0,0
2666581.0,0
778453.0,0
149938.0,0
1005426.0,0
1304099.0,0
1381441.0,0
1571936.0,1
1533018.0,0
202993.0,0
972930.0,0
1317372.0,0
777388.0,0
1805716.0,0
931046.0,0
1572600.0,0
1435853.0,0
2542665.0,0
2610459.0,0
947373.0,0
1336642.0,0
724571.0,0
888615.0,1
779061.0,0
1277835.0,0
1917668.0,0
779038.0,0
977500.0,0
1283983.0,0
1255979.0,0
1469831.0,0
1515903.0,0
1932203.0,0
1709489.0,0
817248.0,0
2567493.0,0
839824.0,0
1384935.0,0
2687083.0,0
1427725.0,0
1815929.0,0
1669301.0,0
1689317.0,0
659390.0,0
697202.0,0
1926833.0,1
34431.0,0
2688162.0,0
1406486.0,0
1563678.0,0
1308508.0,0
766601.0,0
25608.0,0
2688162.0,0
816161.0,0
1494316.0,0
2536421.0,0
1497207.0,0
609354.0,0
1860453.0,0
2586159.0,0
238885.0,0
801548.0,0
1274116.0,0
938757.0,0
242621.0,0
885798.0,1
238036.0,0
2542326.0,0
1293840.0,0
812959.0,0
877735.0,0
764652.0,0
911476.0,0
898185.0,0
113391.0,0
1017587.0,1
1678051.0,1
2604991.0,0
1780685.0,0
1687387.0,0
1649015.0,0
860274.0,0
917724.0,0
1850642.0,0
1696783.0,0
1802898.0,0
1847400.0,0
2538988.0,0
734722.0,0
217407.0,0
149208.0,0
25336.0,1
1662175.0,0
2630249.0,0
1783264.0,0
1325771.0,0
1599761.0,0
194491.0,0
2660595.0,0
853256.0,0
1774747.0,0
689020.0,0
874663.0,0
1803477.0,0
1421433.0,1
120683.0,0
1539493.0,0
2677185.0,0
1836267.0,0
129921.0,1
1459860.0,0
2588605.0,0
671334.0,0
633352.0,0
2633497.0,0
2649152.0,0
1479294.0,0
777566.0,0
1695623.0,0
1582054.0,0
258462.0,0
232588.0,0
1298456.0,0
684398.0,0
736588.0,0
1703581.0,0
208299.0,0
601525.0,0
1407722.0,0
599232.0,0
1408825.0,0
1344197.0,0
55413.0,0
1816274.0,0
2688162.0,0
15095.0,0
693704.0,0
624146.0,0
1938394.0,0
1795247.0,0
1557738.0,0
1322942.0,0
613334.0,0
883946.0,0
1370997.0,0
2567827.0,0
2688162.0,0
1822078.0,0
935832.0,0
1720713.0,0
1945872.0,0
127802.0,0
1439659.0,0
1775364.0,0
1684181.0,0
2663826.0,1
1535624.0,0
1629383.0,0
1685124.0,0
708499.0,0
114304.0,0
1681332.0,0
1571078.0,0
1917653.0,0
1419197.0,0
798977.0,1
1360297.0,0
967325.0,0
843450.0,0
1003630.0,0
1678192.0,0
1696284.0,0
825099.0,0
897857.0,0
909571.0,0
1765775.0,0
900355.0,0
167237.0,0
740889.0,0
2620790.0,0
1380992.0,0
1521660.0,0
991169.0,0
2581697.0,0
1498412.0,0
1699404.0,0
1646602.0,0
600710.0,0
2583799.0,0
2620519.0,0
823894.0,0
1856575.0,0
1698253.0,1
1771459.0,0
1513398.0,0
123449.0,0
129488.0,1
2591065.0,0
804306.0,0
1616695.0,0
1564776.0,0
166711.0,0
1635448.0,0
827280.0,0
1792626.0,0
918862.0,0
1865560.0,0
1792406.0,0
610856.0,0
1901961.0,0
1628701.0,0
2577098.0,0
874878.0,0
645804.0,1
600232.0,0
935551.0,0
1676026.0,0
1458663.0,0
722800.0,0
786657.0,1
1469039.0,0
1781781.0,1
685363.0,0
2627697.0,0
2532297.0,0
770202.0,0
1939864.0,0
1436779.0,0
1595166.0,0
1302949.0,0
154836.0,0
222060.0,0
1858535.0,0
796468.0,0
780165.0,1
644014.0,0
1482067.0,0
687453.0,0
819235.0,1
599594.0,0
1846701.0,0
620048.0,0
15551.0,0
23551.0,0
1555731.0,0
890496.0,0
1775979.0,1
1545703.0,0
2623789.0,0
103377.0,0
981036.0,0
1294819.0,0
1939359.0,0
216930.0,0
803850.0,0
1540293.0,0
38118.0,1
2688162.0,0
1935316.0,0
1474891.0,0
2601220.0,0
1525904.0,0
1674494.0,0
743454.0,0
143348.0,0
1586145.0,0
721912.0,0
1502239.0,0
144992.0,0
1466408.0,0
1570973.0,1
1469360.0,0
837818.0,1
1671148.0,0
1852431.0,0
1292454.0,0
2688162.0,0
236266.0,0
2601147.0,0
1732014.0,0
1666943.0,0
1344641.0,1
250538.0,0
214924.0,0
129340.0,0
2556719.0,0
1608665.0,0
205083.0,0
1769156.0,1
1245991.0,0
1509700.0,0
1470012.0,0
1941735.0,0
1012660.0,0
215568.0,0
142642.0,0
38188.0,0
130141.0,0
47300.0,0
961805.0,0
735316.0,0
1699216.0,0
1244692.0,0
1655500.0,0
1306914.0,0
1909460.0,0
254134.0,0
1250431.0,0
1637560.0,0
156208.0,0
965288.0,0
1808980.0,0
1863985.0,0
1526073.0,0
874464.0,0
2614746.0,0
913122.0,0
1707366.0,1
212389.0,0
1330332.0,0
965814.0,0
1390072.0,0
673653.0,0
647630.0,0
900386.0,0
124093.0,0
1015513.0,0
2586370.0,0
1624469.0,0
714226.0,0
1781374.0,0
1508279.0,0
211538.0,0
1375175.0,0
1459600.0,0
1853348.0,0
1292681.0,0
1808784.0,0
836442.0,0
818551.0,0
2643282.0,0
1275383.0,0
1656930.0,0
729854.0,0
1511795.0,1
1302598.0,0
135990.0,0
1468869.0,0
866396.0,0
1899773.0,0
118532.0,0
1377090.0,0
1800610.0,0
812418.0,0
2580178.0,0
965806.0,0
1005936.0,0
692648.0,0
1657358.0,0
207262.0,0
21376.0,0
918541.0,0
1662041.0,0
1320177.0,0
1895957.0,0
196854.0,0
609593.0,0
1528638.0,0
2645461.0,0
1001756.0,0
1242586.0,0
2585345.0,0
1495689.0,0
1741880.0,0
2562574.0,0
1248029.0,0
748114.0,0
1411945.0,0
1892445.0,1
1659411.0,0
1392062.0,0
1446134.0,0
2615580.0,0
1895177.0,0
1781451.0,0
743786.0,0
2563737.0,0
1627606.0,0
742282.0,0
126428.0,0
1502596.0,0
41041.0,0
2612378.0,0
1775053.0,0
1498968.0,0
1741403.0,0
938097.0,0
246526.0,0
1428262.0,0
2593959.0,0
899431.0,0
1778796.0,1
1516593.0,0
1839313.0,0
2628459.0,0
1697606.0,0
2553960.0,0
1527086.0,0
2570945.0,0
151056.0,0
142647.0,0
2581532.0,0
1413029.0,0
1767734.0,0
1783660.0,0
783409.0,0
2644273.0,0
2662441.0,0
903436.0,0
2643385.0,0
830932.0,0
1357063.0,0
2688162.0,0
2616996.0,0
1938115.0,0
1574566.0,0
43339.0,0
1798128.0,0
2590356.0,0
1821141.0,0
45259.0,0
1810467.0,0
953194.0,0
1412727.0,0
938751.0,0
1583019.0,0
1828489.0,0
1471900.0,0
1738585.0,0
1579431.0,0
1443930.0,0
709508.0,0
254439.0,0
1395630.0,0
632001.0,0
692125.0,0
2533529.0,0
948739.0,0
2534231.0,1
736859.0,0
1458333.0,0
1595662.0,0
127124.0,1
1257260.0,1
105982.0,0
1917593.0,0
676589.0,1
2583054.0,0
1520133.0,0
1544037.0,0
1939301.0,0
1008505.0,0
1417295.0,0
230644.0,0
1793988.0,0
1725423.0,0
2688162.0,0
124714.0,0
1878929.0,0
2618248.0,0
1337462.0,0
858987.0,0
1000384.0,0
212714.0,0
255752.0,0
112146.0,0
1847284.0,0
240137.0,0
1939603.0,0
1018152.0,0
1487691.0,0
1751397.0,0
663935.0,0
653278.0,0
980326.0,1
1480015.0,0
110599.0,0
1483728.0,0
912681.0,0
1277721.0,0
1306909.0,0
940707.0,0
1672064.0,0
898666.0,0
1300581.0,0
1306674.0,0
1654425.0,0
250724.0,0
600269.0,0
1590664.0,0
15095.0,0
1898227.0,0
1552632.0,0
175148.0,0
657977.0,0
684021.0,1
1021020.0,0
918400.0,0
645941.0,0
984144.0,0
1004034.0,0
1656115.0,0
925279.0,0
816467.0,0
15095.0,1
140202.0,0
1905707.0,0
1332363.0,0
998827.0,0
1863324.0,0
887626.0,0
2688162.0,0
1530893.0,0
967658.0,0
1854353.0,0
2559067.0,0
1710915.0,0
649196.0,0
1696343.0,0
1020064.0,0
2676302.0,0
1322459.0,0
1528522.0,0
779900.0,0
2594891.0,0
2620815.0,0
1572318.0,0
1309239.0,0
754997.0,0
791170.0,0
1669454.0,1
15095.0,0
2688162.0,0
1711655.0,0
2595983.0,0
1614195.0,0
905913.0,0
1270640.0,0
916904.0,0
1610941.0,0
1592098.0,0
967583.0,1
860208.0,0
257574.0,0
800466.0,0
1239640.0,0
1447397.0,0
912798.0,0
1681568.0,0
2574667.0,0
1924157.0,0
1708569.0,0
782609.0,0
1631566.0,0
1260781.0,0
1376299.0,0
1317780.0,0
660089.0,0
1350997.0,0
128244.0,0
1852166.0,0
176528.0,0
1880050.0,0
104297.0,0
816233.0,0
30001.0,0
1350314.0,0
1509313.0,0
1900609.0,0
1475150.0,0
2582025.0,0
1303151.0,0
2530877.0,0
1576817.0,0
183343.0,0
1816407.0,0
163698.0,0
743806.0,0
231679.0,0
814736.0,0
882576.0,0
970366.0,0
980171.0,0
110038.0,0
2580981.0,0
1557598.0,0
1429179.0,1
617350.0,0
1704151.0,0
1365040.0,0
42933.0,0
1599882.0,0
2610643.0,0
2678995.0,0
1315168.0,0
2688162.0,0
1923842.0,0
1762262.0,0
938309.0,0
1373922.0,0
1432542.0,0
935423.0,0
795232.0,0
637068.0,0
1349807.0,0
944524.0,0
1281096.0,0
801787.0,0
2531831.0,0
184890.0,0
1855120.0,0
1737258.0,0
2606317.0,0
1504204.0,0
1792362.0,0
143672.0,0
244932.0,0
2582611.0,0
1753628.0,0
1889908.0,0
227449.0,0
159456.0,0
859706.0,0
1441405.0,0
1703618.0,0
914623.0,0
1280211.0,0
1257126.0,0
2601206.0,0
1850619.0,0
258400.0,0
964431.0,1
112183.0,0
599110.0,0
248730.0,0
749975.0,0
1401462.0,0
1353812.0,0
676430.0,0
142162.0,0
1647597.0,1
1386047.0,1
1606268.0,0
1492813.0,0
962451.0,1
935848.0,1
1750823.0,0
872613.0,0
614618.0,0
912292.0,0
2658727.0,0
1677761.0,0
872814.0,0
962077.0,0
2570688.0,0
1418281.0,0
970677.0,0
2688162.0,0
230919.0,0
1362010.0,0
852292.0,0
22637.0,0
1607473.0,0
652482.0,0
1859857.0,0
634933.0,0
955808.0,0
657218.0,0
43935.0,0
41521.0,0
927982.0,0
1511940.0,0
127623.0,0
1659152.0,0
2596400.0,0
1438647.0,0
746502.0,0
1844748.0,0
1434403.0,0
15095.0,0
1746627.0,0
1576321.0,0
247392.0,0
1497018.0,0
1793660.0,1
1351339.0,0
2539625.0,0
846972.0,0
668349.0,0
1428351.0,0
52098.0,0
901850.0,0
974703.0,0
1024106.0,0
1778926.0,1
608040.0,0
972845.0,0
1327394.0,0
1522494.0,0
39777.0,0
104366.0,0
157436.0,1
679069.0,0
1557363.0,0
1790093.0,0
38381.0,0
1716518.0,0
2623903.0,0
699615.0,0
1821864.0,0
882644.0,0
169083.0,0
1237727.0,0
1916745.0,0
1546578.0,0
1755292.0,0
1016969.0,0
1604705.0,0
1239166.0,0
19246.0,0
1464270.0,0
2588149.0,0
1366955.0,0
951559.0,0
1510820.0,0
1313177.0,0
618671.0,0
768723.0,0
800641.0,0
15095.0,0
987517.0,0
229104.0,0
1808968.0,0
964076.0,1
773859.0,0
1499432.0,0
168065.0,0
1687668.0,0
1646159.0,0
928066.0,0
171716.0,0
1495215.0,0
1774786.0,0
1721733.0,0
113875.0,0
253812.0,0
700088.0,0
751220.0,0
1878730.0,0
2584276.0,1
113155.0,0
1425196.0,0
700320.0,0
1591030.0,0
1739027.0,0
2679858.0,0
2583170.0,0
1682882.0,0
874113.0,0
2638868.0,0
1813585.0,0
601816.0,0
1543357.0,0
1479862.0,0
813190.0,1
2670144.0,1
2529980.0,0
1654378.0,0
2557555.0,0
1775927.0,0
1772035.0,0
1278226.0,0
903402.0,0
1645088.0,0
1015669.0,0
974868.0,0
1705949.0,0
1867221.0,0
1844787.0,0
2635760.0,0
1775777.0,1
1252370.0,0
1695163.0,1
881274.0,0
1497454.0,0
1645167.0,0
1486051.0,0
171795.0,0
174064.0,0
2622592.0,0
2607096.0,0
818201.0,0
910310.0,0
749380.0,0
1605157.0,0
48173.0,0
2580185.0,0
2581992.0,0
2688162.0,0
231410.0,0
879804.0,0
246895.0,0
722667.0,0
2542471.0,0
1594721.0,0
1527763.0,0
1628106.0,0
189487.0,0
1633076.0,1
742454.0,0
127026.0,0
1662238.0,0
1408969.0,0
1712987.0,0
1289964.0,0
697121.0,0
1403474.0,0
1816286.0,0
2561314.0,0
1326059.0,0
1872783.0,0
258281.0,0
1518397.0,0
1768676.0,0
1807167.0,0
1312808.0,0
158589.0,0
1008122.0,0
1801515.0,0
1548315.0,0
2638402.0,0
2558009.0,0
1377064.0,0
1795625.0,0
2628974.0,0
890718.0,0
690405.0,0
878168.0,0
1569757.0,0
1900572.0,0
179168.0,0
2611505.0,0
1693421.0,0
1852196.0,0
1617508.0,0
1642104.0,0
1637477.0,0
810313.0,0
1883655.0,1
651568.0,0
1643470.0,0
700179.0,0
1635824.0,1
1309823.0,0
1367119.0,0
1386797.0,0
728973.0,0
1845135.0,1
19468.0,0
921861.0,0
1000179.0,0
145317.0,0
1944394.0,0
1456860.0,0
858860.0,0
1582875.0,0
1021670.0,0
229718.0,0
601259.0,0
893976.0,0
1875503.0,0
41611.0,0
1360572.0,0
699349.0,0
748136.0,0
1819354.0,0
1885069.0,0
1655329.0,0
1392453.0,0
673002.0,0
1487283.0,0
725213.0,0
1377223.0,0
619486.0,0
779414.0,0
1477243.0,0
1564870.0,0
856589.0,0
929493.0,0
1294977.0,0
761644.0,0
1299285.0,0
199274.0,0
1449431.0,0
599562.0,0
1931588.0,0
36433.0,0
631286.0,0
1657718.0,0
1563267.0,0
660864.0,0
1760033.0,0
1360106.0,0
858205.0,0
1619129.0,0
1497739.0,0
1575209.0,0
1017016.0,0
891399.0,0
972198.0,0
773803.0,0
662730.0,0
184029.0,0
250795.0,0
666812.0,0
1920720.0,0
1244611.0,0
15095.0,0
935706.0,0
1404204.0,0
1003176.0,0
953641.0,0
1941096.0,0
717306.0,0
15095.0,0
767043.0,0
1365735.0,0
2682056.0,0
1681814.0,0
1667434.0,0
2567753.0,0
1917601.0,0
768267.0,0
878431.0,0
1931230.0,0
1944146.0,0
2560181.0,0
248928.0,0
1755741.0,0
1546431.0,0
1490119.0,0
1578431.0,0
2646654.0,0
1741903.0,0
904464.0,0
241189.0,0
1383955.0,0
1550301.0,0
156332.0,0
1815803.0,0
1798367.0,0
1502709.0,0
2530536.0,0
932152.0,0
2630940.0,0
1369025.0,0
746578.0,1
1242935.0,0
1666777.0,0
1378263.0,0
1387119.0,0
758640.0,0
700763.0,0
169434.0,0
1915582.0,0
143949.0,0
2590800.0,0
1749852.0,0
1317140.0,0
1372743.0,0
1349063.0,0
1488198.0,1
654389.0,0
1735467.0,0
146239.0,0
171399.0,0
1643076.0,0
988741.0,0
187089.0,0
789858.0,0
1382248.0,0
170615.0,0
1511395.0,0
1290416.0,0
1354027.0,0
18277.0,0
2561264.0,0
1381225.0,1
1923189.0,0
1584224.0,0
162088.0,0
119974.0,0
1247728.0,0
1568966.0,0
1784814.0,0
1496418.0,0
622688.0,0
231766.0,0
1013332.0,0
141648.0,0
1943159.0,0
613280.0,0
663826.0,0
859421.0,0
1788465.0,0
29837.0,0
2533441.0,0
1835083.0,0
607066.0,1
2539110.0,0
773707.0,0
1809690.0,0
115330.0,0
1587597.0,0
1627992.0,1
117831.0,0
716121.0,0
640284.0,0
1241007.0,0
1679077.0,1
1422336.0,0
1812924.0,0
1882351.0,0
1390982.0,0
934160.0,0
2565966.0,0
1724748.0,0
1372744.0,0
753509.0,1
1613686.0,1
1576997.0,0
772609.0,0
842808.0,0
854105.0,0
121819.0,0
640472.0,0
1575312.0,0
2584435.0,0
1579188.0,0
673767.0,0
624918.0,0
994444.0,0
1809022.0,0
1250911.0,0
851146.0,0
2688162.0,0
680519.0,0
2679288.0,0
2569735.0,0
1576492.0,0
2682555.0,0
652314.0,0
651775.0,0
611960.0,0
918558.0,0
1503196.0,0
857660.0,0
1798078.0,0
2688162.0,0
868333.0,0
1409963.0,0
1488611.0,0
240628.0,0
1559190.0,0
15095.0,0
2667469.0,0
1671324.0,0
1540728.0,1
921449.0,0
1375780.0,0
2688162.0,0
1799939.0,0
229892.0,0
1748711.0,0
1634063.0,0
1499924.0,0
2544152.0,0
2658804.0,0
2620852.0,0
1246396.0,0
976475.0,0
1735373.0,0
971139.0,0
1712990.0,0
813062.0,0
2566649.0,0
716534.0,0
1473732.0,0
1743130.0,0
1297277.0,0
1803588.0,0
2658972.0,0
1767683.0,0
1343586.0,0
1777751.0,0
1900752.0,1
1776187.0,0
854052.0,0
2679920.0,0
50102.0,0
1598424.0,0
1385153.0,0
1731204.0,0
15095.0,0
1520941.0,0
199655.0,0
150502.0,0
1267605.0,0
605317.0,0
1588704.0,0
857928.0,0
1384826.0,0
2563629.0,0
253737.0,0
620948.0,1
1472826.0,0
1299579.0,0
143422.0,0
1611020.0,0
1861482.0,1
1636048.0,0
2535142.0,0
1582046.0,0
20425.0,0
812398.0,0
1804493.0,0
1934884.0,0
711845.0,0
177502.0,0
739098.0,0
155256.0,0
949647.0,0
1326923.0,0
2650350.0,0
968678.0,0
957118.0,0
612553.0,0
1733014.0,0
184419.0,0
1339456.0,0
190781.0,0
1653528.0,0
724759.0,0
1696864.0,0
1283149.0,0
233217.0,1
1276981.0,0
151013.0,0
225551.0,0
2561046.0,0
1384515.0,0
2634343.0,0
2688162.0,0
690865.0,0
862622.0,0
1727482.0,0
761263.0,0
257654.0,0
1674168.0,0
1474289.0,0
1330449.0,0
1918823.0,0
1341555.0,0
735123.0,0
1516286.0,0
252623.0,0
2615310.0,0
1559962.0,0
1677776.0,0
1263819.0,0
1417572.0,0
1901976.0,0
992578.0,0
1605911.0,0
1573264.0,0
633792.0,0
1785618.0,0
1238228.0,0
853116.0,0
698327.0,0
1000296.0,0
2685667.0,0
1684231.0,0
727567.0,0
1804960.0,0
1485371.0,0
2553247.0,0
51280.0,0
1874321.0,0
2665792.0,0
1262154.0,0
128301.0,0
1295903.0,0
245632.0,0
2660248.0,0
1351308.0,0
1319502.0,0
2553872.0,0
963364.0,0
1467431.0,0
600459.0,0
1633341.0,0
1284008.0,0
2628127.0,1
1258745.0,0
1331545.0,0
1275060.0,0
976821.0,0
1352975.0,0
1686077.0,0
2682778.0,0
717326.0,0
1604200.0,0
867141.0,0
912260.0,0
1265801.0,0
1822366.0,0
206559.0,0
34180.0,1
1802151.0,0
1848746.0,0
257411.0,0
2620265.0,0
981276.0,0
888763.0,0
1363856.0,1
15095.0,0
2601612.0,0
1341757.0,0
1900608.0,0
1780371.0,0
42659.0,0
1628944.0,0
980417.0,0
1346875.0,0
1682449.0,0
1935410.0,0
16361.0,0
962740.0,0
